_airbyte_raw_id,_airbyte_extracted_at,_airbyte_meta,_airbyte_generation_id,id,nome,missao,categoria,descricao,gdhInicio,finalidade,gdhTermino,adestramento,areaDeOperacao,usuarioCriador,gdhEncerramento,unidadeCriadora,_airbyte_raw_id_1,_airbyte_extracted_at_1,_airbyte_meta_1,_airbyte_generation_id_1,key,value,operacaoID
019c47b4-4ae0-78c6-8a05-8e5bfcdb2be3,2026-02-10 10:18:42.363-03,"{'sync_id': 12, 'changes': []}",1,1bd3cbb8-97c8-4e4d-be75-ae5d56d3d9b1,Exercício Operação ATLAS,Realizar ações de defesa externa na faixa de fronteira.,DEFESA_EXTERNA,"",1758769200000,Adestrar tropas da 2ª DE no ambiente amazônico,1760238000000,true,"{""vertices"":[{""lat"":2.7365306994583256,""lng"":-60.67341403349066},{""lat"":2.718457585667954,""lng"":-60.81000627756708},{""lat"":2.7497669927140693,""lng"":-60.864201060706016},{""lat"":2.8677077050735336,""lng"":-60.903925992383606},{""lat"":2.905515428448003,""lng"":-61.039873365329846},{""lat"":3.020042425121848,""lng"":-61.16044035498855},{""lat"":3.1328634314165247,""lng"":-61.32627670847961},{""lat"":3.498182318971473,""lng"":-61.47912741936876},{""lat"":3.6934476929435975,""lng"":-61.52943878836111},{""lat"":3.919474824200523,""lng"":-61.366389818983876},{""lat"":4.031584728732703,""lng"":-61.27717021209884},{""lat"":4.129155713037831,""lng"":-61.277485075514925},{""lat"":4.245856484426649,""lng"":-61.28319778774708},{""lat"":4.45991967670755,""lng"":-61.28729759946366},{""lat"":4.464060933543443,""lng"":-61.28437753360326},{""lat"":4.466477199882274,""lng"":-61.28080862839603},{""lat"":4.466323974429205,""lng"":-61.27862752285862},{""lat"":4.468852802855866,""lng"":-61.276437545663256},{""lat"":4.470368780232166,""lng"":-61.27822628639589},{""lat"":4.472097066595507,""lng"":-61.27901251687106},{""lat"":4.47513538698964,""lng"":-61.27803586125429},{""lat"":4.4783076295170785,""lng"":-61.27819637279273},{""lat"":4.477878843568225,""lng"":-61.28178709486977},{""lat"":4.477756669777206,""lng"":-61.28632370565132},{""lat"":4.476728947164488,""lng"":-61.289724913179136},{""lat"":4.478773246153645,""lng"":-61.29200456977503},{""lat"":4.480817545142804,""lng"":-61.295873785936685},{""lat"":4.4819110586017175,""lng"":-61.293748100111465},{""lat"":4.491015130536324,""lng"":-61.295591874643},{""lat"":4.493212823881559,""lng"":-61.298194151905314},{""lat"":4.493117066592286,""lng"":-61.300195847267545},{""lat"":4.49415321841866,""lng"":-61.303242102978864},{""lat"":4.495732137822486,""lng"":-61.30565483944021},{""lat"":4.498964099215406,""lng"":-61.30626524218248},{""lat"":4.499950180831461,""lng"":-61.30895305793243},{""lat"":4.502050264035787,""lng"":-61.30969435564191},{""lat"":4.504435685960698,""lng"":-61.31319555796186},{""lat"":4.503218600608661,""lng"":-61.31455198797438},{""lat"":4.502793046278502,""lng"":-61.31671595861562},{""lat"":4.501397236665453,""lng"":-61.318195038879374},{""lat"":4.504304683564171,""lng"":-61.3228732570393},{""lat"":4.506962238569664,""lng"":-61.321301304523},{""lat"":4.5101237032477925,""lng"":-61.32101998659044},{""lat"":4.511560283741212,""lng"":-61.32165785443238},{""lat"":4.511538074625147,""lng"":-61.32297373281076},{""lat"":4.511298943045537,""lng"":-61.32451927618065},{""lat"":4.514114281425848,""lng"":-61.32660551900623},{""lat"":4.514498461796329,""lng"":-61.32843497148263},{""lat"":4.51626619411493,""lng"":-61.32757507960638},{""lat"":4.518105229924057,""lng"":-61.32725878165393},{""lat"":4.518898587662095,""lng"":-61.328390178849},{""lat"":4.521799016948545,""lng"":-61.32882148282762},{""lat"":4.522635734192266,""lng"":-61.32754144376575},{""lat"":4.523795641640609,""lng"":-61.32718752609317},{""lat"":4.524834333446739,""lng"":-61.32601821818974},{""lat"":4.52625349689697,""lng"":-61.3251501452134},{""lat"":4.526946465365195,""lng"":-61.324152845865825},{""lat"":4.527495696918359,""lng"":-61.32389450189098},{""lat"":4.532108788754548,""lng"":-61.32466598737534},{""lat"":4.533729822512552,""lng"":-61.32338924666769},{""lat"":4.5332456269109205,""lng"":-61.319682755554005},{""lat"":4.532467726462061,""lng"":-61.317266015769135},{""lat"":4.532515183643896,""lng"":-61.31565984217072},{""lat"":4.532948757327602,""lng"":-61.314408510027775},{""lat"":4.533609598457872,""lng"":-61.31347461626012},{""lat"":4.533068495100211,""lng"":-61.31103392586471},{""lat"":4.534728831042352,""lng"":-61.31004086650989},{""lat"":4.535839204221404,""lng"":-61.30653878097117},{""lat"":4.536628181397208,""lng"":-61.30571665510951},{""lat"":4.537355526840591,""lng"":-61.30531957783199},{""lat"":4.535880490077007,""lng"":-61.30251581943653},{""lat"":4.535834804223989,""lng"":-61.301232922744404},{""lat"":4.535489651781881,""lng"":-61.29969968610765},{""lat"":4.535235336659799,""lng"":-61.29925938073367},{""lat"":4.534745726184705,""lng"":-61.29879046425707},{""lat"":4.535447350399029,""lng"":-61.29763022699828},{""lat"":4.536247792163693,""lng"":-61.29672231560212},{""lat"":4.5359028447564,""lng"":-61.295616147463846},{""lat"":4.535878598295473,""lng"":-61.29431059053557},{""lat"":4.535488494476133,""lng"":-61.29366653954823},{""lat"":4.5347749868625735,""lng"":-61.29319371115526},{""lat"":4.534349931370555,""lng"":-61.29048106200234},{""lat"":4.534694540433083,""lng"":-61.28806969364024},{""lat"":4.536825122793863,""lng"":-61.28423816906768},{""lat"":4.53297204458111,""lng"":-61.28093686796794},{""lat"":4.528330188161706,""lng"":-61.27727357155209},{""lat"":4.526955397637839,""lng"":-61.27695310593957},{""lat"":4.527113127252376,""lng"":-61.27404163387975},{""lat"":4.531780867773559,""lng"":-61.271281849101975},{""lat"":4.535795200155191,""lng"":-61.26756073002822},{""lat"":4.535242455644259,""lng"":-61.263985680299065},{""lat"":4.534167703137556,""lng"":-61.26229672021494},{""lat"":4.535459866649289,""lng"":-61.26049090187629},{""lat"":4.535256513309321,""lng"":-61.256988011859754},{""lat"":4.532628336749776,""lng"":-61.25532395978729},{""lat"":4.528765958067056,""lng"":-61.25560621468611},{""lat"":4.526863816313842,""lng"":-61.25398764022557},{""lat"":4.524256917477512,""lng"":-61.25268565913166},{""lat"":4.525501778109066,""lng"":-61.2505271134375},{""lat"":4.528759637105371,""lng"":-61.249710023398514},{""lat"":4.530584589442984,""lng"":-61.24783762570063},{""lat"":4.53264912611446,""lng"":-61.2472979932777},{""lat"":4.532607624034343,""lng"":-61.24386807126298},{""lat"":4.530780140548115,""lng"":-61.24109360626852},{""lat"":4.527146956391635,""lng"":-61.239674055507265},{""lat"":4.52665529985928,""lng"":-61.23730746532821},{""lat"":4.527601150064533,""lng"":-61.235071966553214},{""lat"":4.5259613749822005,""lng"":-61.232730696061026},{""lat"":4.526107593617448,""lng"":-61.231175973993146},{""lat"":4.524032208503657,""lng"":-61.23036410588197},{""lat"":4.524984310423762,""lng"":-61.22874383811205},{""lat"":4.523622449562324,""lng"":-61.22572064053538},{""lat"":4.521024832486509,""lng"":-61.22368467613083},{""lat"":4.521846765045103,""lng"":-61.22210753164048},{""lat"":4.521318336734825,""lng"":-61.22015675145488},{""lat"":4.524366141040318,""lng"":-61.22016270796764},{""lat"":4.524713899993315,""lng"":-61.21881107371527},{""lat"":4.527152945358105,""lng"":-61.21935878169438},{""lat"":4.530397859124564,""lng"":-61.21717540942097},{""lat"":4.527189637096257,""lng"":-61.214522717052844},{""lat"":4.524714315550138,""lng"":-61.21044345138367},{""lat"":4.523060910220422,""lng"":-61.21052698628363},{""lat"":4.522583655668507,""lng"":-61.208644150122794},{""lat"":4.521735174484202,""lng"":-61.2074951693191},{""lat"":4.5214965476890105,""lng"":-61.205996616772055},{""lat"":4.519493691996877,""lng"":-61.20594006566899},{""lat"":4.517577961512713,""lng"":-61.20387344903752},{""lat"":4.518177788583278,""lng"":-61.202145388702874},{""lat"":4.518951858365789,""lng"":-61.200897999516826},{""lat"":4.519004960379938,""lng"":-61.197820715190765},{""lat"":4.520303115357561,""lng"":-61.19222285418585},{""lat"":4.5224579813007635,""lng"":-61.191132161052025},{""lat"":4.5206707101963515,""lng"":-61.18855463128387},{""lat"":4.52009965796806,""lng"":-61.18724883335515},{""lat"":4.5183061894818515,""lng"":-61.18673781520931},{""lat"":4.5167622747701195,""lng"":-61.185528438295506},{""lat"":4.514971632543322,""lng"":-61.18592290120925},{""lat"":4.514064992512583,""lng"":-61.18522316916833},{""lat"":4.514788824005847,""lng"":-61.1842147710902},{""lat"":4.513950951090045,""lng"":-61.18218913842698},{""lat"":4.512864065540529,""lng"":-61.182195870436324},{""lat"":4.51225784391749,""lng"":-61.18117862454276},{""lat"":4.5123081110822065,""lng"":-61.18020679594358},{""lat"":4.512306780236806,""lng"":-61.17870594177305},{""lat"":4.511467858286712,""lng"":-61.177471906410865},{""lat"":4.5114024421572205,""lng"":-61.176487835586464},{""lat"":4.510752234982805,""lng"":-61.17617653233882},{""lat"":4.510249172140533,""lng"":-61.17558138035668},{""lat"":4.509112879769346,""lng"":-61.17569678202625},{""lat"":4.5078618184387045,""lng"":-61.1748915360813},{""lat"":4.5067579015192605,""lng"":-61.17441555616517},{""lat"":4.506284016863557,""lng"":-61.173217000985204},{""lat"":4.505623373464819,""lng"":-61.17294379667125},{""lat"":4.504561566935175,""lng"":-61.171897456492886},{""lat"":4.503318657735935,""lng"":-61.17099871836334},{""lat"":4.502270346289094,""lng"":-61.17033096143949},{""lat"":4.501265964443879,""lng"":-61.1701620726367},{""lat"":4.500735475497259,""lng"":-61.169629145446955},{""lat"":4.500917330224811,""lng"":-61.168567903108695},{""lat"":4.501930752481109,""lng"":-61.16714031948129},{""lat"":4.502363889670029,""lng"":-61.16615403117773},{""lat"":4.502353324968133,""lng"":-61.16570308751409},{""lat"":4.501969235180016,""lng"":-61.16525214385044},{""lat"":4.501602878823464,""lng"":-61.164787384987875},{""lat"":4.500207148261005,""lng"":-61.16436693390152},{""lat"":4.49920192416603,""lng"":-61.164196271697314},{""lat"":4.498131616375272,""lng"":-61.16434352015889},{""lat"":4.4970078743079585,""lng"":-61.1639459539936},{""lat"":4.496359532417345,""lng"":-61.163752760455544},{""lat"":4.495390948118387,""lng"":-61.16137809643348},{""lat"":4.495292545353106,""lng"":-61.15973457369325},{""lat"":4.4954816278774965,""lng"":-61.157973898304185},{""lat"":4.494511939056546,""lng"":-61.155248856167375},{""lat"":4.495510285148896,""lng"":-61.15336781536402},{""lat"":4.495311455060901,""lng"":-61.152289838970766},{""lat"":4.493080414581383,""lng"":-61.152091627134396},{""lat"":4.490714719941672,""lng"":-61.15020747196461},{""lat"":4.4894007903701985,""lng"":-61.1510591693352},{""lat"":4.487972774200332,""lng"":-61.1504732026738},{""lat"":4.486055954974567,""lng"":-61.15029655114716},{""lat"":4.48486495176517,""lng"":-61.149595075220226},{""lat"":4.482935159600858,""lng"":-61.14954784652926},{""lat"":4.482312671395323,""lng"":-61.14837180290195},{""lat"":4.481803340849551,""lng"":-61.14787461359806},{""lat"":4.480609176062182,""lng"":-61.14750680166683},{""lat"":4.480365830354781,""lng"":-61.14660535315852},{""lat"":4.480002925544264,""lng"":-61.14539311201984},{""lat"":4.480584458387811,""lng"":-61.14492646631926},{""lat"":4.480818178864134,""lng"":-61.14542985644184},{""lat"":4.48171941555352,""lng"":-61.14563148403808},{""lat"":4.482639516583723,""lng"":-61.14497967075062},{""lat"":4.483215562260741,""lng"":-61.14512257096149},{""lat"":4.483622437056921,""lng"":-61.144643353004426},{""lat"":4.483576542547832,""lng"":-61.14381783805286},{""lat"":4.487704619598755,""lng"":-61.14125008419178},{""lat"":4.488129183137079,""lng"":-61.140652527637585},{""lat"":4.488271692390847,""lng"":-61.138833303754424},{""lat"":4.488774824858494,""lng"":-61.13908682040887},{""lat"":4.489322197318727,""lng"":-61.13856080191775},{""lat"":4.4895603868217115,""lng"":-61.13866572049579},{""lat"":4.489775432285367,""lng"":-61.138217097560485},{""lat"":4.4895264244264315,""lng"":-61.13803570143707},{""lat"":4.489926020263774,""lng"":-61.137304849272205},{""lat"":4.489940563268927,""lng"":-61.136788573828504},{""lat"":4.489532011729121,""lng"":-61.13630139142139},{""lat"":4.489627210188566,""lng"":-61.13605444143457},{""lat"":4.48956069653291,""lng"":-61.13579848034016},{""lat"":4.48978702937431,""lng"":-61.13555240067535},{""lat"":4.489736591069356,""lng"":-61.13496562141616},{""lat"":4.490085940778731,""lng"":-61.13446445180403},{""lat"":4.4901567861812595,""lng"":-61.134039881556454},{""lat"":4.490669287450938,""lng"":-61.134053058601445},{""lat"":4.491177297035804,""lng"":-61.13439065449481},{""lat"":4.491687552705187,""lng"":-61.13431146067438},{""lat"":4.492220268204457,""lng"":-61.13448008798785},{""lat"":4.493240836211097,""lng"":-61.13363783829424},{""lat"":4.494328783903002,""lng"":-61.133390358826915},{""lat"":4.495439191602562,""lng"":-61.13319244292632},{""lat"":4.496441792085367,""lng"":-61.132760223378234},{""lat"":4.4961062267198,""lng"":-61.131252228025815},{""lat"":4.496510823070131,""lng"":-61.13017754773748},{""lat"":4.4972388406758625,""lng"":-61.12936871162321},{""lat"":4.49816241984103,""lng"":-61.128390229371625},{""lat"":4.498969208613106,""lng"":-61.12801102207512},{""lat"":4.49979669502706,""lng"":-61.127450864224194},{""lat"":4.500537899323908,""lng"":-61.12695861439547},{""lat"":4.501359958459569,""lng"":-61.12679078424013},{""lat"":4.502496488756281,""lng"":-61.12630192602538},{""lat"":4.504675249283399,""lng"":-61.12639403340224},{""lat"":4.505800626758885,""lng"":-61.125346814994494},{""lat"":4.506234506388624,""lng"":-61.119673530300304},{""lat"":4.507325029322674,""lng"":-61.11870910874188},{""lat"":4.507849864033454,""lng"":-61.116592173460695},{""lat"":4.508269497596511,""lng"":-61.11583559648702},{""lat"":4.50857234180256,""lng"":-61.114520296192445},{""lat"":4.510450149159119,""lng"":-61.11175770967707},{""lat"":4.510756329992088,""lng"":-61.11036955004464},{""lat"":4.511235922267432,""lng"":-61.1099524400691},{""lat"":4.514143414891758,""lng"":-61.104099387581456},{""lat"":4.516049881936076,""lng"":-61.10032738138504},{""lat"":4.515660375881327,""lng"":-61.09832920854402},{""lat"":4.51753385943403,""lng"":-61.096106696217404},{""lat"":4.519997367144789,""lng"":-61.09575293612777},{""lat"":4.522999199586003,""lng"":-61.092456191052555},{""lat"":4.522546390201029,""lng"":-61.08918419410307},{""lat"":4.520152375343012,""lng"":-61.08869260568113},{""lat"":4.518363555847898,""lng"":-61.086765959614375},{""lat"":4.517430375424202,""lng"":-61.08412405955656},{""lat"":4.517637129052777,""lng"":-61.07895333833781},{""lat"":4.517066631825244,""lng"":-61.07308941427813},{""lat"":4.518834918496261,""lng"":-61.071187420510014},{""lat"":4.520082060388464,""lng"":-61.06892896728258},{""lat"":4.52165850453349,""lng"":-61.06766150297165},{""lat"":4.523056943169427,""lng"":-61.064952747585885},{""lat"":4.523206637462852,""lng"":-61.057599143679894},{""lat"":4.522705207830534,""lng"":-61.053674594497764},{""lat"":4.523936346909472,""lng"":-61.05248308738386},{""lat"":4.523311111303205,""lng"":-61.051359386508246},{""lat"":4.523561049927982,""lng"":-61.0499028949787},{""lat"":4.522685877253298,""lng"":-61.048625331163464},{""lat"":4.523158312556352,""lng"":-61.0469442002824},{""lat"":4.5224095913432105,""lng"":-61.044698752908026},{""lat"":4.522501589399184,""lng"":-61.04290414212976},{""lat"":4.521893428273562,""lng"":-61.04057673961424},{""lat"":4.521372820745251,""lng"":-61.03961084116011},{""lat"":4.520745709325555,""lng"":-61.03812413133545},{""lat"":4.521672329137102,""lng"":-61.0340325693985},{""lat"":4.520867391906914,""lng"":-61.032300654734804},{""lat"":4.519681404539344,""lng"":-61.029703646573594},{""lat"":4.520194305279618,""lng"":-61.02740159607181},{""lat"":4.51986865287987,""lng"":-61.025137778229166},{""lat"":4.520065206959054,""lng"":-61.02397309845713},{""lat"":4.519858554997624,""lng"":-61.022516815210686},{""lat"":4.518606432803337,""lng"":-61.02265547604667},{""lat"":4.469207334752257,""lng"":-60.961023314733346},{""lat"":4.371888323365371,""lng"":-60.91587064560752},{""lat"":4.280562836328275,""lng"":-60.833918235454874},{""lat"":4.175540396220391,""lng"":-60.7656987354585},{""lat"":3.791699803083232,""lng"":-60.752802520075534},{""lat"":3.4209936620261834,""lng"":-60.6027248551489},{""lat"":3.27874088737555,""lng"":-60.4498233130529},{""lat"":3.546481770838348,""lng"":-60.11476216458964},{""lat"":3.808612644162129,""lng"":-59.81646746680416},{""lat"":3.9255556871479147,""lng"":-59.6633955650104},{""lat"":3.988055123418258,""lng"":-59.58678287587302},{""lat"":3.961731133583593,""lng"":-59.58676758751756},{""lat"":3.963378376047659,""lng"":-59.56453553339638},{""lat"":3.9768989298439843,""lng"":-59.553633088244595},{""lat"":3.956658493452488,""lng"":-59.52446400288199},{""lat"":3.93390611142768,""lng"":-59.541757944184525},{""lat"":3.9056730639970154,""lng"":-59.57919347307972},{""lat"":3.88383318238846,""lng"":-59.59602963674055},{""lat"":3.826027600969824,""lng"":-59.58972773858209},{""lat"":3.795470469490002,""lng"":-59.619621539858315},{""lat"":3.8009630071518394,""lng"":-59.63098597440339},{""lat"":3.7867014912870487,""lng"":-59.66695521329666},{""lat"":3.7546470198208963,""lng"":-59.68239353104964},{""lat"":3.7132284946632628,""lng"":-59.67082376422233},{""lat"":3.68908902563184,""lng"":-59.710512336442044},{""lat"":3.6396359353872914,""lng"":-59.773727915380704},{""lat"":3.608367532076076,""lng"":-59.85083014171601},{""lat"":3.565062753241988,""lng"":-59.877957723152974},{""lat"":3.51518463740199,""lng"":-59.82676090949718},{""lat"":3.497991861656004,""lng"":-59.80603651896626},{""lat"":3.481230537462187,""lng"":-59.83066893216813},{""lat"":3.436475809676958,""lng"":-59.84369437879032},{""lat"":3.417836839329575,""lng"":-59.84277736605375},{""lat"":3.426444692098208,""lng"":-59.81530506010959},{""lat"":3.4143267769736645,""lng"":-59.825753791723805},{""lat"":3.3839014311033386,""lng"":-59.816948849120365},{""lat"":3.369637479612217,""lng"":-59.80630438686056},{""lat"":3.3532846440131805,""lng"":-59.807714335099135},{""lat"":3.358286000476663,""lng"":-59.82435482382659},{""lat"":3.355747550557539,""lng"":-59.83688704260251},{""lat"":3.332144396656865,""lng"":-59.829399320949754},{""lat"":3.322609749028237,""lng"":-59.836373625591975},{""lat"":3.3236458738284957,""lng"":-59.83913413446666},{""lat"":3.319694639351238,""lng"":-59.84443792866743},{""lat"":3.310826966974578,""lng"":-59.84158263798663},{""lat"":3.3071186035419795,""lng"":-59.851418149015586},{""lat"":3.300730386407695,""lng"":-59.85447384119804},{""lat"":3.2959040209367227,""lng"":-59.85216405688995},{""lat"":3.279072328247657,""lng"":-59.85970630842117},{""lat"":3.2802411071929085,""lng"":-59.87024600990631},{""lat"":3.2760001291953023,""lng"":-59.87365517128363},{""lat"":3.2704895814473485,""lng"":-59.87433936152556},{""lat"":3.264537683667791,""lng"":-59.877656200032256},{""lat"":3.2593112584459045,""lng"":-59.88251718496823},{""lat"":3.2491757797406753,""lng"":-59.881521006003396},{""lat"":3.2462498946924283,""lng"":-59.8794575393315},{""lat"":3.242837210839305,""lng"":-59.88873521997269},{""lat"":3.237367374242861,""lng"":-59.88855996845971},{""lat"":3.228678120772674,""lng"":-59.875759099957435},{""lat"":3.224505915663455,""lng"":-59.87577193112855},{""lat"":3.221149902353993,""lng"":-59.878509716803215},{""lat"":3.2205598860611406,""lng"":-59.88329121835556},{""lat"":3.216296985895218,""lng"":-59.88843604994703},{""lat"":3.2160009237316927,""lng"":-59.8934707802853},{""lat"":3.2171225340834146,""lng"":-59.900143696914434},{""lat"":3.215614174410626,""lng"":-59.90554497919642},{""lat"":3.2116142248407145,""lng"":-59.909707902789656},{""lat"":3.202898431881929,""lng"":-59.91032838552821},{""lat"":3.1967591688226453,""lng"":-59.915136468249},{""lat"":3.1839136398593695,""lng"":-59.91333795819277},{""lat"":3.156456929385939,""lng"":-59.900821772578674},{""lat"":3.149994071730891,""lng"":-59.90402724102193},{""lat"":3.1502378368185546,""lng"":-59.92264809933217},{""lat"":3.1432492574146704,""lng"":-59.92025025929045},{""lat"":3.144891281691224,""lng"":-59.909649239937835},{""lat"":3.1414758728819043,""lng"":-59.909068212909794},{""lat"":3.1402593906370275,""lng"":-59.91666284444335},{""lat"":3.133985449739045,""lng"":-59.92106428274744},{""lat"":3.124804080614141,""lng"":-59.918273317555965},{""lat"":3.1268371857818607,""lng"":-59.91366553935078},{""lat"":3.1243066456383,""lng"":-59.91006558680093},{""lat"":3.115289267147319,""lng"":-59.90850266366371},{""lat"":3.112209029635611,""lng"":-59.913876662942386},{""lat"":3.122155710405431,""lng"":-59.91746752268487},{""lat"":3.12330666091998,""lng"":-59.921608938546015},{""lat"":3.1099145399680204,""lng"":-59.92462828089278},{""lat"":3.111483860896131,""lng"":-59.92997131594369},{""lat"":3.0818847663536135,""lng"":-59.95806602660238},{""lat"":2.809901680402673,""lng"":-60.200166177897415}]}",01516792076,null,"{""id"":""025262"",""nome"":""Comando de Operações Terrestres"",""sigla"":""COTER"",""codigoSIDC"":""100310000000000000000760000000"",""supDiretoID"":null}",019c47b4-4ae2-79b4-b0ed-40a2b4a210f3,2026-02-10 10:18:42.363-03,"{'sync_id': 12, 'changes': []}",1,44a5902a-7601-4fd4-8098-569b38801933,"{""id"":""44a5902a-7601-4fd4-8098-569b38801933"",""posicao"":{""latLng"":{""lat"":2.786462113397584,""lng"":-60.68621274214339},""velocidade"":0.0,""direcao"":0.0,""altitude"":0.0,""timestamp"":1759293461090},""fonteDaInformacao"":""MANUAL""}",1bd3cbb8-97c8-4e4d-be75-ae5d56d3d9b1
